antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
frozenset({'practice'}),"frozenset({'student', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'pleading'}),"frozenset({'practice', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'student', 'teaching'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'student', 'study'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'teaching', 'study'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'advocate', 'practice', 'pleading'})",frozenset({'court'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'practice', 'court'})",frozenset({'pleading'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'pleading', 'court'})",frozenset({'practice'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'pleading', 'court'})",frozenset({'advocate'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'practice'})","frozenset({'pleading', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'pleading'})","frozenset({'practice', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'court'})","frozenset({'practice', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'pleading'})","frozenset({'advocate', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'court'})","frozenset({'advocate', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'pleading', 'court'})","frozenset({'advocate', 'practice'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'advocate'}),"frozenset({'practice', 'pleading', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'practice'}),"frozenset({'advocate', 'pleading', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'pleading'}),"frozenset({'advocate', 'practice', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'court'}),"frozenset({'advocate', 'practice', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'student', 'pleading'})",frozenset({'court'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'student', 'court'})",frozenset({'pleading'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'pleading', 'court'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'student', 'pleading', 'court'})",frozenset({'advocate'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'student'})","frozenset({'pleading', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'pleading'})","frozenset({'student', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'court'})","frozenset({'student', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'student', 'pleading'})","frozenset({'advocate', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'student', 'court'})","frozenset({'advocate', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'pleading', 'court'})","frozenset({'advocate', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'advocate'}),"frozenset({'student', 'pleading', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'pleading'}),"frozenset({'advocate', 'student', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'court'}),"frozenset({'advocate', 'student', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'practice', 'student'})",frozenset({'court'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'practice', 'court'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'advocate', 'student', 'court'})",frozenset({'practice'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'student', 'court'})",frozenset({'advocate'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'practice'})","frozenset({'student', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'student'})","frozenset({'practice', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'court'})","frozenset({'practice', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'student'})","frozenset({'advocate', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'court'})","frozenset({'advocate', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'student', 'court'})","frozenset({'advocate', 'practice'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'advocate'}),"frozenset({'practice', 'student', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'practice'}),"frozenset({'advocate', 'student', 'court'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'court'}),"frozenset({'advocate', 'practice', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'practice', 'student'})",frozenset({'pleading'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'practice', 'pleading'})",frozenset({'student'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'advocate', 'student', 'pleading'})",frozenset({'practice'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'student', 'pleading'})",frozenset({'advocate'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'practice'})","frozenset({'student', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'student'})","frozenset({'practice', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'advocate', 'pleading'})","frozenset({'practice', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'student'})","frozenset({'advocate', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'practice', 'pleading'})","frozenset({'advocate', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'student', 'pleading'})","frozenset({'advocate', 'practice'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'advocate'}),"frozenset({'practice', 'student', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'practice'}),"frozenset({'advocate', 'student', 'pleading'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'pleading'}),"frozenset({'advocate', 'practice', 'student'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'basic', 'jurisdiction'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'lecture', 'basic', 'law'})",frozenset({'jurisdiction'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'jurisdiction', 'law'})",frozenset({'basic'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'basic', 'jurisdiction', 'law'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lecture', 'basic'})","frozenset({'jurisdiction', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'jurisdiction'})","frozenset({'basic', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'basic', 'jurisdiction'})","frozenset({'lecture', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'basic', 'law'})","frozenset({'lecture', 'jurisdiction'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'jurisdiction', 'law'})","frozenset({'lecture', 'basic'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'basic'}),"frozenset({'lecture', 'jurisdiction', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'jurisdiction'}),"frozenset({'lecture', 'basic', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'basic', 'jurisdiction', 'teaching'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'basic', 'jurisdiction', 'law'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'basic', 'teaching', 'law'})",frozenset({'jurisdiction'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'jurisdiction', 'teaching', 'law'})",frozenset({'basic'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'basic', 'jurisdiction'})","frozenset({'teaching', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'basic', 'teaching'})","frozenset({'jurisdiction', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'basic', 'law'})","frozenset({'jurisdiction', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'jurisdiction', 'teaching'})","frozenset({'basic', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'jurisdiction', 'law'})","frozenset({'basic', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'teaching', 'law'})","frozenset({'basic', 'jurisdiction'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'basic'}),"frozenset({'jurisdiction', 'teaching', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'jurisdiction'}),"frozenset({'basic', 'teaching', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'basic', 'jurisdiction'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'basic', 'teaching'})",frozenset({'jurisdiction'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'jurisdiction', 'teaching'})",frozenset({'basic'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'basic', 'jurisdiction', 'teaching'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lecture', 'basic'})","frozenset({'jurisdiction', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'jurisdiction'})","frozenset({'basic', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'teaching'})","frozenset({'basic', 'jurisdiction'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'basic', 'jurisdiction'})","frozenset({'lecture', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'basic', 'teaching'})","frozenset({'lecture', 'jurisdiction'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'jurisdiction', 'teaching'})","frozenset({'lecture', 'basic'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'basic'}),"frozenset({'lecture', 'jurisdiction', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'jurisdiction'}),"frozenset({'lecture', 'basic', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'basic', 'teaching'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'lecture', 'basic', 'law'})",frozenset({'teaching'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'lecture', 'teaching', 'law'})",frozenset({'basic'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'basic', 'teaching', 'law'})",frozenset({'lecture'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'lecture', 'basic'})","frozenset({'teaching', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'lecture', 'teaching'})","frozenset({'basic', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'basic', 'teaching'})","frozenset({'lecture', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'basic', 'law'})","frozenset({'lecture', 'teaching'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'teaching', 'law'})","frozenset({'lecture', 'basic'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'basic'}),"frozenset({'lecture', 'teaching', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'disintegration', 'eu'})",frozenset({'europe'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'disintegration', 'europe'})",frozenset({'eu'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'brexit', 'eu', 'europe'})",frozenset({'disintegration'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'disintegration', 'eu', 'europe'})",frozenset({'brexit'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'disintegration'})","frozenset({'eu', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'eu'})","frozenset({'disintegration', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'europe'})","frozenset({'disintegration', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'disintegration', 'eu'})","frozenset({'brexit', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'disintegration', 'europe'})","frozenset({'brexit', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'eu', 'europe'})","frozenset({'brexit', 'disintegration'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'brexit'}),"frozenset({'disintegration', 'eu', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'disintegration'}),"frozenset({'brexit', 'eu', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'europe'}),"frozenset({'brexit', 'disintegration', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'disintegration', 'eu'})",frozenset({'european'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'disintegration', 'european'})",frozenset({'eu'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'brexit', 'eu', 'european'})",frozenset({'disintegration'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'disintegration', 'eu'})",frozenset({'brexit'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'disintegration'})","frozenset({'european', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'eu'})","frozenset({'european', 'disintegration'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'european'})","frozenset({'disintegration', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'disintegration', 'eu'})","frozenset({'brexit', 'european'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'disintegration'})","frozenset({'brexit', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'eu'})","frozenset({'brexit', 'disintegration'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'brexit'}),"frozenset({'european', 'disintegration', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'disintegration'}),"frozenset({'brexit', 'eu', 'european'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'european'}),"frozenset({'brexit', 'disintegration', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'disintegration', 'european'})",frozenset({'europe'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'disintegration', 'europe'})",frozenset({'european'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'european', 'europe'})",frozenset({'disintegration'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'disintegration', 'europe'})",frozenset({'brexit'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'disintegration'})","frozenset({'european', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'european'})","frozenset({'disintegration', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'europe'})","frozenset({'european', 'disintegration'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'disintegration'})","frozenset({'brexit', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'disintegration', 'europe'})","frozenset({'brexit', 'european'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'europe'})","frozenset({'brexit', 'disintegration'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'brexit'}),"frozenset({'european', 'disintegration', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'disintegration'}),"frozenset({'brexit', 'european', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'european'}),"frozenset({'brexit', 'disintegration', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'europe'}),"frozenset({'brexit', 'disintegration', 'european'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'eu', 'european'})",frozenset({'europe'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'eu', 'europe'})",frozenset({'european'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'european', 'europe'})",frozenset({'eu'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'european', 'eu', 'europe'})",frozenset({'brexit'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'eu'})","frozenset({'european', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'european'})","frozenset({'eu', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'brexit', 'europe'})","frozenset({'european', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'eu'})","frozenset({'brexit', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'eu', 'europe'})","frozenset({'brexit', 'european'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'european', 'europe'})","frozenset({'brexit', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'brexit'}),"frozenset({'european', 'eu', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'european'}),"frozenset({'brexit', 'eu', 'europe'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'europe'}),"frozenset({'brexit', 'eu', 'european'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'comparative', 'legal'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'legislation', 'law', 'legal'})",frozenset({'comparative'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'comparative', 'law'})",frozenset({'legal'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'law', 'comparative', 'legal'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'legal'})","frozenset({'comparative', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'comparative'})","frozenset({'law', 'legal'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'comparative', 'legal'})","frozenset({'legislation', 'law'})",0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'law', 'legal'})","frozenset({'legislation', 'comparative'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'comparative', 'law'})","frozenset({'legislation', 'legal'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'legal'}),"frozenset({'legislation', 'comparative', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'comparative'}),"frozenset({'legislation', 'law', 'legal'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'comparative', 'study', 'legal'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'law', 'comparative', 'legal'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'law', 'study', 'legal'})",frozenset({'comparative'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'comparative', 'study', 'law'})",frozenset({'legal'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'comparative', 'legal'})","frozenset({'study', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'study', 'legal'})","frozenset({'comparative', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'law', 'legal'})","frozenset({'comparative', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'comparative', 'study'})","frozenset({'law', 'legal'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'comparative', 'law'})","frozenset({'study', 'legal'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'legal'}),"frozenset({'comparative', 'study', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'comparative'}),"frozenset({'law', 'study', 'legal'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'comparative', 'study'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'legislation', 'comparative', 'law'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'legislation', 'study', 'law'})",frozenset({'comparative'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'comparative', 'study', 'law'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'comparative'})","frozenset({'study', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'legislation', 'study'})","frozenset({'comparative', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'comparative', 'study'})","frozenset({'legislation', 'law'})",0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'comparative', 'law'})","frozenset({'legislation', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'comparative'}),"frozenset({'legislation', 'study', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'comparative', 'study'})",frozenset({'legal'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'comparative', 'legal'})",frozenset({'study'}),0.1,0.4,0.1,1.0,2.5,0.06,inf
"frozenset({'legislation', 'study', 'legal'})",frozenset({'comparative'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'comparative', 'study', 'legal'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'comparative'})","frozenset({'study', 'legal'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'study'})","frozenset({'comparative', 'legal'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'legal'})","frozenset({'comparative', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'comparative', 'study'})","frozenset({'legislation', 'legal'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'comparative', 'legal'})","frozenset({'legislation', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'study', 'legal'})","frozenset({'legislation', 'comparative'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'comparative'}),"frozenset({'legislation', 'study', 'legal'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'legal'}),"frozenset({'legislation', 'comparative', 'study'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'eu', 'judicial', 'comprehensive'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'eu', 'judicial', 'law'})",frozenset({'comprehensive'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'eu', 'law', 'comprehensive'})",frozenset({'judicial'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'law', 'judicial', 'comprehensive'})",frozenset({'eu'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'eu', 'judicial'})","frozenset({'law', 'comprehensive'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'eu', 'comprehensive'})","frozenset({'judicial', 'law'})",0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'eu', 'law'})","frozenset({'judicial', 'comprehensive'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'judicial', 'comprehensive'})","frozenset({'eu', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'law', 'comprehensive'})","frozenset({'eu', 'judicial'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'comprehensive'}),"frozenset({'eu', 'judicial', 'law'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'eu', 'judicial'})",frozenset({'comprehensive'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'eu', 'comprehensive'})",frozenset({'judicial'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'legislation', 'judicial', 'comprehensive'})",frozenset({'eu'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'eu', 'judicial', 'comprehensive'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'eu'})","frozenset({'judicial', 'comprehensive'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'judicial'})","frozenset({'eu', 'comprehensive'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'comprehensive'})","frozenset({'eu', 'judicial'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'eu', 'judicial'})","frozenset({'legislation', 'comprehensive'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'eu', 'comprehensive'})","frozenset({'legislation', 'judicial'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'judicial', 'comprehensive'})","frozenset({'legislation', 'eu'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
frozenset({'comprehensive'}),"frozenset({'legislation', 'eu', 'judicial'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'eu', 'comprehensive'})",frozenset({'law'}),0.1,0.5,0.1,1.0,2.0,0.05,inf
"frozenset({'legislation', 'eu', 'law'})",frozenset({'comprehensive'}),0.1,0.1,0.1,1.0,10.0,0.09,inf
"frozenset({'legislation', 'law', 'comprehensive'})",frozenset({'eu'}),0.1,0.2,0.1,1.0,5.0,0.08,inf
"frozenset({'eu', 'law', 'comprehensive'})",frozenset({'legislation'}),0.1,0.3,0.1,1.0,3.3333333333333335,0.07,inf
"frozenset({'legislation', 'eu'})","frozenset({'law', 'comprehensive'})",0.1,0.1,0.1,1.0,10.0,0.09,inf
